name,date,diameter_m,velocity_km_s,miss_distance_km,eccentricity,hazardous
(2017 BO31),2025-01-27,663.8041737711,22.0738818018,16873153.914995372,0.0,0
(2017 YJ7),2025-01-27,32.6617897446,15.3765851684,40488906.86635513,0.0,0
(2018 BL5),2025-01-27,82.0427064882,4.0071364752,15204334.817606444,0.0,0
(2020 CA),2025-01-27,7.1456210173,19.2589757924,28849084.793167993,0.0,0
(2021 XP3),2025-01-27,42.8587972046,25.2921968453,68223999.75113,0.0,0
(2024 RT15),2025-01-27,176.2138251755,10.6553527764,43071327.05229586,0.0,0
(2024 XS6),2025-01-27,149.2931834393,9.9930171082,15694195.571125448,0.0,0
(2024 YO3),2025-01-27,280.5691902716,14.3464362016,26942697.247119173,0.0,0
(2025 AU1),2025-01-27,80.1751864882,7.7921688167,12659435.617515508,0.0,0
(2025 BH2),2025-01-27,56.239309364,7.1174918598,6880605.599643386,0.0,0
(2025 BM5),2025-01-27,90.3732662579,11.4395894773,11076700.564927261,0.0,0
(2025 BM6),2025-01-27,22.7007381285,6.081982884,968252.16746042,0.0,0
(2025 DF5),2025-01-27,29.5148091135,5.8667358654,5514203.712706611,0.0,0
806899 (2017 BO31),2025-01-27,663.8041737711,22.0738818056,16873153.900035586,0.0,0
(2025 OR2),2025-01-27,94.1976305719,15.5646107942,11892906.289330881,0.0,0
(2012 VE46),2025-02-02,542.0507863358,13.2056022631,66886272.21544292,0.0,1
(2018 UJ1),2025-02-02,124.1766612574,6.2623765853,70331538.85210866,0.0,0
(2020 DH2),2025-02-02,54.2050786336,12.0543231711,28601105.1405846,0.0,0
(2020 KV5),2025-02-02,85.9092601232,17.6371601147,41759581.40539422,0.0,0
(2022 BV6),2025-02-02,46.9937366478,11.118865325,10787910.628367657,0.0,0
(2022 VU),2025-02-02,60.5396601689,14.5134910753,64623216.24018006,0.0,0
(2024 JO10),2025-02-02,57.2848761883,16.7896898637,65346143.80309406,0.0,0
(2025 BU),2025-02-02,29.3792008837,5.0751430847,3384359.539391381,0.0,0
(2025 CJ1),2025-02-02,13.6157001539,5.9733414182,1267331.251041394,0.0,0
(2025 CS1),2025-02-02,23.7705909561,16.3439992628,2031071.356859445,0.0,0
(2025 CD2),2025-02-02,27.0420728718,11.2620090354,1130084.046550511,0.0,0
(2015 TQ21),2025-02-01,19.6806745089,24.400840832,23170348.451185033,0.0,0
(2016 CA30),2025-02-01,18.7948982439,10.904761728,22274384.81686814,0.0,0
(2016 CZ192),2025-02-01,71.4562101727,13.3424161951,25059845.55996278,0.0,0
(2016 EL27),2025-02-01,35.8129403019,8.7209352847,34471592.29238681,0.0,0
(2018 BG5),2025-02-01,90.7904103018,18.961352417,53438187.010614805,0.0,0
(2022 UF6),2025-02-01,137.4168467624,12.2330783651,63594610.45764471,0.0,0
(2023 CC3),2025-02-01,24.3242791478,19.3021633997,55115373.41606858,0.0,0
(2025 BG),2025-02-01,418.8321187375,12.0593152532,13487997.27327327,0.0,0
(2025 BG4),2025-02-01,40.7417780731,17.8705060694,4973888.265090152,0.0,0
(2025 BR7),2025-02-01,55.980913209,16.6001065134,5763536.49298394,0.0,0
(2025 CJ2),2025-02-01,102.3387195373,11.1781619717,17760100.193622913,0.0,0
(2025 DH25),2025-02-01,24.436554919,3.6339554271,7821715.716916948,0.0,0
(2013 CW32),2025-01-31,227.0073812845,19.2240909884,18905648.38143234,0.0,0
(2015 DJ155),2025-01-31,94.6324270793,9.2304153359,7112686.274839131,0.0,0
(2018 LM4),2025-01-31,1071.6179479846,18.2459644812,16203071.605181642,0.0,0
(2018 SO2),2025-01-31,39.2681081809,14.8103566636,62011409.16833482,0.0,0
(2020 BG5),2025-01-31,108.1533506775,6.5531346755,49386912.38767419,0.0,0
(2021 CW7),2025-01-31,3.3887534971,14.3333193976,33481792.79572094,0.0,0
(2021 SG1),2025-01-31,45.924028604,16.8593797574,50464204.75212168,0.0,0
(2022 CV1),2025-01-31,47.4285643393,12.0185901847,36947225.46461927,0.0,0
(2023 DF),2025-01-31,23.1227763601,16.0767535281,38705662.04865913,0.0,0
(2023 FG14),2025-01-31,231.2277636011,14.4133188846,24989812.85798034,0.0,0
(2024 CZ),2025-01-31,28.3165265026,6.080491547,8552362.82911869,0.0,0
(2025 AN3),2025-01-31,132.4463452445,7.8304871787,21565998.615711752,0.0,0
(2025 BR2),2025-01-31,35.1592804749,13.7643737959,5171187.27095324,0.0,0
(2025 CH),2025-01-31,19.6806745089,6.8091345638,3022408.420433175,0.0,0
(2025 CN),2025-01-31,36.9862225707,9.2249544322,10118763.843793755,0.0,0
(2025 CT),2025-01-31,41.3085526634,8.2465845001,7928310.1233676,0.0,0
(2025 CL1),2025-01-31,50.3546960434,10.6019830382,7219772.678764639,0.0,0
(2025 CM1),2025-01-31,16.750970692,8.0640278593,1523804.666769137,0.0,0
(2025 CU1),2025-01-31,20.9913310944,14.1374991423,1677783.749748679,0.0,0
(2025 CM2),2025-01-31,101.400472517,2.9816413707,26220037.344714176,0.0,0
(2025 CB3),2025-01-31,23.3367287756,15.481159451,1543340.009341596,0.0,0
(2025 CK4),2025-01-31,88.7237682527,10.4978659077,4872800.197199312,0.0,0
790064 (2018 LM4),2025-01-31,1076.564311691,18.2459645608,16203071.021749947,0.0,0
(2006 BC8),2025-01-30,56.7596852866,17.4920200063,21833713.772817664,0.0,0
(2006 OT9),2025-01-30,591.6160926106,8.8196128772,9365763.877695763,0.0,0
(2015 YA),2025-01-30,19.6806745089,7.1850330139,38150710.40919527,0.0,0
(2016 CH30),2025-01-30,15.7775650265,4.0257849458,8197888.147949686,0.0,0
(2024 QH),2025-01-30,60.8190985438,13.722662634,57219160.0639153,0.0,0
(2025 BJ2),2025-01-30,67.6145214758,15.6010558031,5845912.500260292,0.0,0
(2025 BU3),2025-01-30,61.0998267476,12.3457716175,1307205.695622248,0.0,0
(2025 BV5),2025-01-30,12.8244863243,4.111911891,424322.674661353,0.0,0
(2025 CA),2025-01-30,35.1592804749,13.275916109,1273149.755476535,0.0,0
(2025 CB1),2025-01-30,73.7972160683,8.5262806045,13725091.00301229,0.0,0
(2025 CE2),2025-01-30,54.4552779086,9.5337200734,6217218.183466616,0.0,0
(2025 CA3),2025-01-30,51.0551996437,11.3517187874,8376816.565296348,0.0,0
(2025 DJ2),2025-01-30,41.4992242792,6.0735218673,11600222.60445113,0.0,0
(2017 FH128),2025-02-08,274.1826557868,25.7630948376,66921797.07203395,0.0,0
(2021 DK1),2025-02-08,111.6966064835,29.3691632031,74036131.37684815,0.0,0
(2022 CO6),2025-02-08,36.6471308439,20.8458871328,58093579.03186883,0.0,0
(2025 CG),2025-02-08,28.7104486255,8.9828128285,2096099.98017081,0.0,0
(2025 CK),2025-02-08,13.3057689797,5.0554263193,2083444.015328597,0.0,0
(2025 CK2),2025-02-08,80.5452583346,7.2947699577,16055120.418775879,0.0,0
(2025 DD5),2025-02-08,136.1570015386,20.7365326029,19951715.97534344,0.0,0
(2025 DX5),2025-02-08,131.2320698525,20.1723973377,11286442.358667811,0.0,0
(2025 DQ7),2025-02-08,275.4482254239,13.1716618597,13491668.090847544,0.0,1
(2016 CO248),2025-02-07,18.7948982439,5.8975396377,5161943.094973395,0.0,0
(2018 JF2),2025-02-07,89.9580388169,6.0349484606,54028760.26657201,0.0,0
(2020 GZ2),2025-02-07,15.6329154409,8.9107238338,6791599.160452255,0.0,0
(2021 LJ4),2025-02-07,564.9889822141,13.5296304677,34301806.085111804,0.0,0
(2022 PK1),2025-02-07,54.4552779086,10.9537147015,5753816.281621968,0.0,0
(2024 BH),2025-02-07,134.9087066453,16.0467581622,48729611.79467219,0.0,0
(2024 VF1),2025-02-07,62.5230245403,5.3265323656,16159554.198149908,0.0,0
(2024 YU4),2025-02-07,924.7833005128,29.1418194599,11229778.410498776,0.0,1
(2025 CZ1),2025-02-07,7.9806814968,12.8469264462,314010.506824822,0.0,0
(2025 EV1),2025-02-07,183.6707412805,10.5497625992,21804811.82336855,0.0,0
(2009 WN8),2025-02-06,54.2050786336,20.5298294533,57577232.99273184,0.0,0
(2025 BN2),2025-02-06,46.9937366478,5.0179687616,9658527.732074048,0.0,0
(2025 BC3),2025-02-06,128.2448632429,10.8876096797,11251581.32766512,0.0,0
(2025 BH6),2025-02-06,64.2746882356,7.9559597862,8591433.60402233,0.0,0
(2025 BQ7),2025-02-06,219.8062205057,11.6496732885,21464876.963099096,0.0,0
(2025 CJ),2025-02-06,13.1232069853,4.8745347877,599339.436822829,0.0,0
(2025 CZ),2025-02-06,48.5333175224,5.9563665563,9697008.612656703,0.0,0
(2025 CK1),2025-02-06,15.0674576258,10.1146415794,1573184.96392404,0.0,0
(2025 CP1),2025-02-06,10.7161794798,11.0677310616,565082.257622392,0.0,0
(2025 CR1),2025-02-06,4.9208483223,6.0192283268,513776.246926127,0.0,0
(2025 CV2),2025-02-06,118.0429294515,19.8428027021,11484020.977909718,0.0,0
(2025 CS3),2025-02-06,150.6745762577,13.4315153595,22019522.80955689,0.0,0
(2025 CF4),2025-02-06,15.7775650265,11.3842908394,625975.786369939,0.0,0
(2025 DB4),2025-02-06,46.1360042888,10.1465556151,5020497.78529585,0.0,0
(2025 DA5),2025-02-06,75.1692087496,15.7491691036,8869446.091153098,0.0,0
(2025 DA6),2025-02-06,48.7573371375,6.79193483,4677412.558441853,0.0,0
6239 Minos (1989 QF),2025-02-05,1137.7320143896,10.1763047072,14819302.18344679,0.0,1
(2018 BN6),2025-02-05,25.9441817907,18.2049786622,39424236.53795294,0.0,0
(2018 CD14),2025-02-05,94.1976305719,7.882129409,72054174.07781437,0.0,0
(2018 GY4),2025-02-05,924.7833005128,15.2066569853,60875727.7529206,0.0,0
(2019 UQ4),2025-02-05,14.9293183439,5.2888255903,43946464.29946241,0.0,0
(2021 CD2),2025-02-05,155.6108871884,26.8441473714,60658568.53775056,0.0,0
(2024 SC3),2025-02-05,30.3417048048,3.4116323729,50491455.91899491,0.0,0
(2024 UB10),2025-02-05,93.7648317729,8.1666240453,19785929.17736416,0.0,0
(2024 WC20),2025-02-05,217.7910249632,6.2837773793,14152846.06616271,0.0,0
(2025 BM2),2025-02-05,51.5276075896,5.4697425335,10472281.083634973,0.0,0
(2025 CC),2025-02-05,18.1986837803,4.7576555877,6386715.233018702,0.0,0
(2025 CM),2025-02-05,24.1012728161,6.5984279276,322921.51338839,0.0,0
(2025 CP),2025-02-05,116.9607053693,15.4223986971,21836254.96191578,0.0,0
(2025 CQ),2025-02-05,77.2751717118,16.9208765731,2244881.330036563,0.0,0
(2025 CA1),2025-02-05,15.9235530382,9.6829842505,1109701.516280455,0.0,0
(2025 CQ1),2025-02-05,34.201092472,18.0517221545,879490.709741201,0.0,0
(2025 CQ3),2025-02-05,48.0883613928,15.5270712629,3932565.810896943,0.0,0
(2025 DR7),2025-02-05,56.239309364,7.8597852012,3858333.522708929,0.0,0
(2025 DG27),2025-02-05,69.1894660026,4.6158096628,20448402.131681193,0.0,0
(2002 CC14),2025-02-04,65.1688382168,12.6879328422,3221481.327919149,0.0,0
(2010 VZ11),2025-02-04,45.0858206172,5.509707406,42213564.68518282,0.0,0
(2010 XR69),2025-02-04,49.435619262,11.7834695066,41739188.11903731,0.0,0
(2015 MC),2025-02-04,89.5447191727,6.724320869,27392185.06603491,0.0,0
(2015 MT59),2025-02-04,727.8468030489,29.3302868504,60364054.971724965,0.0,0
(2016 AZ8),2025-02-04,363.1114792885,22.5247297071,67311767.7074855,0.0,1
(2017 VU13),2025-02-04,394.4936153285,16.3666022187,52858560.74335251,0.0,0
(2018 VR9),2025-02-04,171.4115092306,33.5783332757,45636721.07081808,0.0,0
(2019 BZ4),2025-02-04,33.1161605006,7.6764888296,14941503.44752434,0.0,0
(2020 BL11),2025-02-04,16.3696720474,14.1089292678,65392950.77752837,0.0,0
(2022 CX1),2025-02-04,23.1227763601,16.2877622095,23831307.609695747,0.0,0
(2022 UG3),2025-02-04,8.1290534434,11.8702618464,33652398.94892142,0.0,0
(2024 SV5),2025-02-04,137.4168467624,10.6608432255,50258543.19540601,0.0,0
(2025 BR),2025-02-04,29.925401008,6.03776507,4713681.739235068,0.0,0
(2025 BB2),2025-02-04,44.2629116503,6.5318647808,291451.566902858,0.0,0
(2025 CN1),2025-02-04,32.3623446563,9.9074562626,4549773.8755432,0.0,0
(2025 CC2),2025-02-04,49.2084832235,14.8545586945,6296416.043833966,0.0,0
(2025 DC4),2025-02-04,37.6738477871,5.6594166059,6059420.495177028,0.0,0
(2025 FP5),2025-02-04,36.4787525725,4.15224082,8649286.810378505,0.0,0
326290 Akhenaten (1998 HE3),2025-02-03,255.882142717,16.1458794157,18470361.050567634,0.0,1
(2001 BX15),2025-02-03,265.4849941693,13.6018707409,18251012.380811423,0.0,0
(2006 VX2),2025-02-03,65.7718380526,9.3297750145,48256790.29838534,0.0,0
(2012 EL8),2025-02-03,13.0028927004,10.0620446051,42225926.046939634,0.0,0
(2014 BA3),2025-02-03,12.8836814636,14.7928492108,60818033.74861768,0.0,0
(2016 EJ27),2025-02-03,51.7654482198,25.7941190379,73557953.63354446,0.0,0
(2018 AE13),2025-02-03,74.8238376074,9.9602797086,45765037.56670591,0.0,0
(2018 RE3),2025-02-03,20.6081961232,11.122841899,5948840.412515114,0.0,0
(2020 BY6),2025-02-03,87.5064325156,12.0254400751,39942884.70879178,0.0,0
(2021 HR),2025-02-03,41.1187571041,3.0255908505,64672958.93817504,0.0,0
(2021 PL132),2025-02-03,13.5531416942,14.1684688503,13373453.789522938,0.0,0
(2022 AV4),2025-02-03,41.1187571041,3.3848489195,6486643.259186414,0.0,0
(2023 BF6),2025-02-03,26.7941496575,14.079537012,19318931.780472785,0.0,0
(2023 DO),2025-02-03,45.0858206172,12.741497576,26908457.765346758,0.0,0
(2024 SG5),2025-02-03,79.4401359603,3.9415980211,13967803.67362787,0.0,0
(2024 UN8),2025-02-03,21.2833495984,3.0042970585,27528954.290371355,0.0,0
(2024 XT11),2025-02-03,131.8378095647,7.5044299256,23231410.935766958,0.0,0
(2025 BZ2),2025-02-03,32.6617897446,8.0750597237,11692296.443248102,0.0,0
(2025 BK3),2025-02-03,16.9839999068,3.5483510215,4249271.338309602,0.0,0
(2025 CD),2025-02-03,12.1350055355,13.6474197029,637720.819862148,0.0,0
(2025 CE),2025-02-03,22.2864029626,12.6566622549,1095429.580286715,0.0,0
(2025 CF),2025-02-03,6.3392806452,12.2323913374,124256.828570072,0.0,0
(2025 CC1),2025-02-03,13.7416846762,7.0020366146,2442469.747938953,0.0,0
(2025 CY2),2025-02-03,13.5531416942,3.4162562514,1012794.678936541,0.0,0
(2025 DA2),2025-02-03,45.713026859,8.0964431081,5512279.734500541,0.0,0
(2006 XP4),2025-02-09,98.6370281305,13.6688641603,37192843.50538769,0.0,0
(2012 PB20),2025-02-09,65.4696439067,4.2616705301,1335063.30234089,0.0,0
(2013 RE6),2025-02-09,296.5104328249,7.0114763134,25859981.615809083,0.0,0
(2015 CB),2025-02-09,136.1570015386,21.5390907783,70172924.91296099,0.0,0
(2016 CY247),2025-02-09,98.6370281305,7.9269036258,56005507.92450155,0.0,0
(2019 OW3),2025-02-09,228.0551997482,20.9706263115,26188867.970269047,0.0,0
(2020 GE3),2025-02-09,35.8129403019,20.7716354938,68224335.17947412,0.0,0
(2022 BM5),2025-02-09,44.4672199676,10.0380860126,18804224.645840794,0.0,0
(2022 CB),2025-02-09,36.6471308439,13.623560671,30688618.60693166,0.0,0
(2023 LH),2025-02-09,63.3928064522,17.9162691819,54248249.064653054,0.0,0
(2023 XH),2025-02-09,27.2922900914,5.2697563677,24874994.518063456,0.0,0
(2025 BY4),2025-02-09,119.1351672299,12.9118821624,17050505.06215948,0.0,0
(2025 CT3),2025-02-09,91.209479795,16.8492645058,7514874.957288042,0.0,0
(2025 DB),2025-02-09,120.792502496,9.8558185562,4940762.524500099,0.0,0
(2025 DN2),2025-02-09,52.4855773378,7.4350863443,6521689.926185989,0.0,0
(2025 DT14),2025-02-09,59.4346868419,12.5446686775,8148089.754667707,0.0,0
837610 (2013 RE6),2025-02-09,306.2245314272,7.0114757572,25859983.111787785,0.0,0
322756 (2001 CK32),2025-02-16,847.3054088524,22.114256769,63055129.06303286,0.0,0
(2004 XG),2025-02-16,87.5064325156,9.0854327148,5971407.206325253,0.0,0
(2011 DT9),2025-02-16,54.2050786336,14.867620112,70190193.26437126,0.0,0
(2015 HS11),2025-02-16,22.5964377109,3.6429180163,36645545.75670643,0.0,0
(2015 YU7),2025-02-16,314.8038091933,9.0574227607,24420557.118980687,0.0,1
(2016 RB1),2025-02-16,13.0028927004,11.457484558,51547196.01750724,0.0,0
(2017 DU36),2025-02-16,62.2357573367,12.6965379322,16500925.317649659,0.0,0
(2019 CH1),2025-02-16,338.8753497147,38.040793626,66162244.79402889,0.0,1
(2021 SZ3),2025-02-16,29.109850751,7.950637862,72375198.48077413,0.0,0
(2023 CU),2025-02-16,21.2833495984,10.6788442327,29781916.867425743,0.0,0
(2024 TM2),2025-02-16,13.6785473703,2.7287942651,38232246.918104544,0.0,0
(2024 UD26),2025-02-16,463.4895840887,9.3195372805,6420246.802710491,0.0,1
(2024 YQ8),2025-02-16,223.8927232478,11.4062155925,9534390.851076143,0.0,0
(2025 BX1),2025-02-16,76.9201245487,10.2962302809,2762394.666393373,0.0,0
(2025 CO1),2025-02-16,43.0566244241,7.4086064892,6947466.961419908,0.0,0
(2025 CU2),2025-02-16,189.6880529621,16.0993974082,18726118.356251474,0.0,0
(2025 CM3),2025-02-16,60.2615056967,9.550916694,10140848.049835062,0.0,0
(2025 DJ),2025-02-16,22.2864029626,12.5124470439,916545.90766297,0.0,0
(2025 DK),2025-02-16,14.6568275748,19.0439284869,764251.820292173,0.0,0
(2025 DM),2025-02-16,35.3215683399,8.7209618855,4838383.112835632,0.0,0
(2025 DS),2025-02-16,75.1692087496,11.7410218242,6338994.425035709,0.0,0
(2025 DY1),2025-02-16,73.7972160683,19.391963212,17651345.773446903,0.0,0
(2025 DV3),2025-02-16,39.8143819809,4.7892435385,6875805.407909335,0.0,0
(2025 EQ),2025-02-16,181.9868378029,13.9200780406,11424903.0262812,0.0,0
786479 (2015 YU7),2025-02-16,314.8038091933,9.0574227367,24420557.133940473,0.0,1
458452 (2011 BR15),2025-02-15,660.7542706324,23.4502826952,73541062.29868616,0.0,0
(2013 CV83),2025-02-15,96.3917752536,16.2218378179,21480732.06343147,0.0,0
(2013 NG10),2025-02-15,171.4115092306,15.3755260533,40089856.896816686,0.0,0
(2016 CY135),2025-02-15,74.8238376074,12.9144756493,29666449.048356254,0.0,0
(2016 FJ3),2025-02-15,187.0854353059,14.3241936987,13056058.720648088,0.0,0
(2016 TU19),2025-02-15,78.3501764334,12.7103954459,59299958.56059124,0.0,0
(2022 CG3),2025-02-15,126.4852777541,17.9652085084,60978383.127775855,0.0,0
(2022 CQ5),2025-02-15,98.1838321526,9.9132289491,39179897.140098974,0.0,0
(2023 EE1),2025-02-15,113.773201439,7.7083443342,52569662.842010126,0.0,0
(2024 CL1),2025-02-15,42.2707524617,12.0226135332,10417125.0071966,0.0,0
(2024 CJ3),2025-02-15,106.1793295584,20.4721415267,66586122.62446401,0.0,0
(2024 RS1),2025-02-15,33.422580561,13.3979545399,42850195.74440116,0.0,0
(2024 TX5),2025-02-15,31.1917670523,5.6088777034,31015008.382378343,0.0,0
(2025 CR),2025-02-15,50.3546960434,10.1437014823,4985725.076875606,0.0,0
(2025 DC),2025-02-15,18.6225855811,13.4955767153,284646.793630381,0.0,0
(2025 DD),2025-02-15,89.9580388169,14.4373906444,5948694.22547655,0.0,0
(2025 DE),2025-02-15,100.9345796654,11.4388001658,3006401.283785518,0.0,0
(2025 DX),2025-02-15,31.9183166414,8.5978730116,2450747.297281793,0.0,0
(2025 DF3),2025-02-15,42.46586539,9.1626686835,2732956.677856477,0.0,0
(2025 DQ3),2025-02-15,14.5894855692,7.3183394372,2321619.262868781,0.0,0
(2025 DW3),2025-02-15,143.2319744727,13.7995722723,11737265.233854787,0.0,0
(2025 DG4),2025-02-15,15.4184237999,6.6318215048,708943.782337455,0.0,0
(2025 DC5),2025-02-15,17.1411509231,17.9049167221,1629837.617453892,0.0,0
(2025 DU5),2025-02-15,14.9293183439,11.0729159222,1958913.138420472,0.0,0
(2025 DT6),2025-02-15,33.2690177523,4.3953031782,12190301.604005644,0.0,0
(2025 DV7),2025-02-15,41.8832118738,9.2944221651,7804111.772604911,0.0,0
(2025 EW3),2025-02-15,114.8259319105,23.2266519232,21289589.009918883,0.0,0
(2015 DL155),2025-02-14,80.1751864882,18.6318758161,54056654.34525137,0.0,0
(2016 SL3),2025-02-14,59.4346868419,9.6544151171,22972887.7001049,0.0,0
(2020 BT2),2025-02-14,109.6579136575,15.6169238234,28251635.809668567,0.0,0
(2022 CM),2025-02-14,58.0817881978,28.2199252854,56619794.13330969,0.0,0
(2023 EZ2),2025-02-14,46.1360042888,12.2739465282,43055567.42532412,0.0,0
(2023 PY),2025-02-14,193.214617164,27.7568384484,68811382.80258988,0.0,0
(2025 BQ1),2025-02-14,126.4852777541,4.8687887048,26608237.66889172,0.0,0
(2025 CW1),2025-02-14,97.732718421,11.9519068574,18111366.539032746,0.0,0
(2025 CJ4),2025-02-14,34.836938254,12.2063971988,703443.248174999,0.0,0
(2025 DQ1),2025-02-14,113.2504610618,13.9079303614,6710319.496125985,0.0,0
(2025 DX3),2025-02-14,35.8129403019,5.2756726686,17029540.53633597,0.0,0
(2025 DB15),2025-02-14,35.6483947878,7.6826020734,5841551.961706384,0.0,0
(2000 UK11),2025-02-13,51.7654482198,9.8773447779,46432132.76609063,0.0,0
(2020 DA1),2025-02-13,6.5168838217,22.4173701231,17420012.489209678,0.0,0
(2021 AG6),2025-02-13,25.0057554041,13.9370038443,33497510.08649547,0.0,0
(2021 CS8),2025-02-13,74.4800533014,5.093061233,41192808.6020821,0.0,0
(2022 UM3),2025-02-13,20.8948846888,4.3513998731,68249252.97861023,0.0,0
(2025 CN2),2025-02-13,15.5610887188,8.3613490794,1475923.6095478,0.0,0
(2025 CL3),2025-02-13,49.8930414151,12.4817725624,3559802.281487682,0.0,0
(2025 CE4),2025-02-13,47.6474846455,11.340879511,8526131.755161196,0.0,0
(2015 BG4),2025-02-12,31.1917670523,9.6361407864,34563201.83923445,0.0,0
(2021 AV5),2025-02-12,28.9761031358,16.7015013032,63813439.08032544,0.0,0
(2021 JJ4),2025-02-12,35.3215683399,8.8619430593,49918049.497333385,0.0,0
(2021 NM3),2025-02-12,28.3165265026,4.6165029984,25149395.966928802,0.0,0
(2021 TC4),2025-02-12,29.2442157171,10.0706380176,40096262.45321328,0.0,0
(2022 ED1),2025-02-12,75.8647408746,7.4434566969,65485894.04922621,0.0,0
(2025 CB),2025-02-12,72.4502650757,5.7798652103,8900667.884691874,0.0,0
(2025 CV),2025-02-12,24.6626635778,9.4200971558,4760501.62396556,0.0,0
(2025 DC1),2025-02-12,37.6738477871,7.7782910032,8042862.223955245,0.0,0
(2014 FL38),2025-02-11,103.2856480504,9.0496097238,29168871.60286883,0.0,0
(2019 CC2),2025-02-11,32.6617897446,19.0656907753,73688472.44943528,0.0,0
(2020 BV9),2025-02-11,35.8129403019,17.1382454386,44417714.47956193,0.0,0
(2020 RY5),2025-02-11,981.838321526,18.889575627,29553969.057785552,0.0,0
(2020 UT4),2025-02-11,13.4908706645,12.1063074153,74657827.06343888,0.0,0
(2021 TQ21),2025-02-11,191.4432149063,9.9849473329,11227335.671758907,0.0,0
(2021 UY3),2025-02-11,91.209479795,14.8124499099,52057739.48438224,0.0,0
(2022 SV),2025-02-11,88.7237682527,14.090799059,52825976.202976756,0.0,0
(2023 HX2),2025-02-11,53.4613570733,14.1276731856,46205770.00572224,0.0,0
(2024 CA2),2025-02-11,80.1751864882,13.7428317839,15708940.460785192,0.0,0
(2024 CG4),2025-02-11,109.1540813101,18.655706042,8930304.94311438,0.0,0
(2024 FS1),2025-02-11,113.2504610618,10.816052953,66118028.80982362,0.0,0
(2024 SK),2025-02-11,15.9970528196,4.1491704522,19091318.366951406,0.0,0
(2024 SM3),2025-02-11,43.2553647725,16.3357228211,50955697.72312089,0.0,0
(2024 SN3),2025-02-11,24.6626635778,11.5924358724,36724255.79337949,0.0,0
(2024 TD),2025-02-11,24.7765012606,6.7053288921,61902204.638087556,0.0,0
(2024 TA7),2025-02-11,21.3815890766,4.9506564465,48230540.958527915,0.0,0
(2024 TK21),2025-02-11,55.7237042765,9.592593572,45300052.620200925,0.0,0
(2024 YA26),2025-02-11,94.1976305719,4.0163521282,10163957.180803312,0.0,0
(2025 CH4),2025-02-11,337.3183589129,31.6832556664,3424071.490765841,0.0,1
(2025 DO1),2025-02-11,22.5964377109,3.8736164868,4395868.095519958,0.0,0
(2025 DT7),2025-02-11,72.7846803049,14.5487284116,10661312.967126759,0.0,0
(2025 OR5),2025-02-11,12.3606121324,2.662700944,7676597.061461127,0.0,0
(2010 CT),2025-02-10,529.7122040557,14.8293512711,69157753.42306589,0.0,0
(2010 TW54),2025-02-10,17.948988478,6.2480658598,38931976.66843296,0.0,0
(2015 CA14),2025-02-10,162.1959399198,18.4433842006,55263521.51815062,0.0,0
(2015 YQ1),2025-02-10,14.9293183439,9.7689681858,45495645.267879434,0.0,0
(2016 UP41),2025-02-10,270.4207287184,10.9140130988,28375477.459270027,0.0,0
(2017 SS32),2025-02-10,163.696720474,13.159048858,64725034.15119927,0.0,0
(2019 UV11),2025-02-10,130.0289270043,3.2201473358,60303213.57783511,0.0,0
(2022 AD),2025-02-10,80.917038355,11.5232499411,49343324.59484462,0.0,0
(2022 CT4),2025-02-10,103.7623929406,18.9846183026,63102022.6546339,0.0,0
(2022 GT3),2025-02-10,39.2681081809,6.1252715533,47063647.41359732,0.0,0
(2024 PK3),2025-02-10,26.7941496575,7.9078781265,36429966.56431975,0.0,0
(2024 SV2),2025-02-10,10.8652563862,6.6282420675,68416868.93966559,0.0,0
(2025 BG1),2025-02-10,49.6638037128,7.0036642632,8203555.005024008,0.0,0
(2025 CO),2025-02-10,31.7716652976,10.0568477667,5498927.556131135,0.0,0
(2025 CF1),2025-02-10,42.6618789186,12.6124044673,4319283.261147898,0.0,0
(2025 CJ3),2025-02-10,37.6738477871,8.6998957546,2340689.580462345,0.0,0
(2025 DG5),2025-02-10,57.2848761883,6.8859730177,17279056.110250656,0.0,0
(2014 CE13),2025-02-19,90.3732662579,16.8056397296,3434808.414131694,0.0,0
(2016 CO246),2025-02-19,41.1187571041,11.1730984193,33031067.742581155,0.0,0
(2016 SZ1),2025-02-19,32.6617897446,13.9844830606,21566261.578847636,0.0,0
(2018 FD),2025-02-19,83.1840342251,23.6575666446,74076175.6748506,0.0,0
(2019 BV1),2025-02-19,10.328564805,27.7769956637,69260145.71510696,0.0,0
(2019 DB2),2025-02-19,43.0566244241,14.7726907039,58518894.2135987,0.0,0
(2020 HW2),2025-02-19,62.5230245403,19.9377431446,48447001.357167825,0.0,0
(2021 PW2),2025-02-19,43.4550224647,11.5048963211,51566790.15204261,0.0,0
(2022 BH),2025-02-19,36.8162863142,21.2439728285,72131813.4874112,0.0,0
(2022 DG2),2025-02-19,12.0792502496,10.3673599019,4410167.707119648,0.0,0
(2024 RQ5),2025-02-19,14.6568275748,4.5606973226,42593117.2800882,0.0,0
(2025 BX),2025-02-19,44.4672199676,4.2464267286,9281255.05358682,0.0,0
(2025 DF),2025-02-19,13.6785473703,3.9500521372,278598.132872245,0.0,0
(2025 DE1),2025-02-19,58.6192123671,11.6909880287,575851.613806461,0.0,0
(2025 DG1),2025-02-19,18.7948982439,8.5038582787,707513.192866432,0.0,0
(2025 DW2),2025-02-19,15.3475825775,13.9349899449,1457463.546545327,0.0,0
